curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.04880433496385715,0.04607299162039244,0.04297439771979834,0.04120472253512081,0.0385935522546524,0.03652505894384566,0.037410027636104494,0.03509106998940904,0.03566151006411469,0.03514265587902269,0.033647124466249796,0.03386462318270235,0.03244465908739721,0.0330387254444843,0.03193873121323664,0.03149013003619787,0.02943753125435834,0.0291988872451841,0.027209822042512724,0.02946802184367953,0.051032026805689676,0.05140927853441805,0.05108195354066688,0.05110190733511798,0.051231448307525,0.05059777056545968,0.05083963254290918,0.05029103072219201,0.05014071554478711,0.05018793310309464,0.05004922637308271,0.050194873355655006,0.0499708297656977,0.04997126272202048,0.049951173297436785,0.04987658174627982,0.04994542840517327,0.0501543431645503,0.04981932704810269
mean,0.04937356757456136,0.04701716100729354,0.043937924161864386,0.04253719719882384,0.039934330281530955,0.0378655992076311,0.03899614826192075,0.03651568414085756,0.03755183285222935,0.037091729810091095,0.03567370768054778,0.03578059188805866,0.034393830065942745,0.03523200213888546,0.034268997718171115,0.033703912730678194,0.031824755774770876,0.031343821889844053,0.029373084328677884,0.03187871521280896,0.05165809436590455,0.05208316176817619,0.051666702601674754,0.05169378278165691,0.05181607514631798,0.051178336150672764,0.0514211930394135,0.050861367395567514,0.05071273733827506,0.05075472468767169,0.050622921957511974,0.05076241740979752,0.050538288342951584,0.0505346150036965,0.050517090074006586,0.05043903114812007,0.05050929958619709,0.0507098067569372,0.050382885980047074
upper,0.04994280018526556,0.047961330394194646,0.04490145060393043,0.04386967186252687,0.04127510830840951,0.03920613947141654,0.04058226888773701,0.03794029829230608,0.03944215564034401,0.0390408037411595,0.03770029089484576,0.037696560593414974,0.03634300104448828,0.03742527883328661,0.03659926422310559,0.03591769542515852,0.034211980295183415,0.03348875653450401,0.031536346614843044,0.03428940858193839,0.05228416192611943,0.05275704500193434,0.05225145166268263,0.05228565822819585,0.052400701985110966,0.05175890173588585,0.052002753535917816,0.05143170406894302,0.051284759131763016,0.05132151627224874,0.051196617541941235,0.05132996146394003,0.05110574692020547,0.05109796728537252,0.05108300685057639,0.051001480549960315,0.05107317076722091,0.05126527034932409,0.050946444911991455
