curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.049274678417978175,0.04305068098541325,0.04080240774803019,0.040195650804793204,0.03845402769018523,0.03503388624818572,0.040198973831971706,0.03490229893838672,0.03470944822195297,0.03444340064329958,0.029837364153642236,0.030152287549854027,0.03039133067163103,0.028603730878117933,0.031860871461882566,0.02762211416009616,0.025293324811419198,0.028705401628790525,0.030395396976752302,0.02561969751826193,0.05547811605971737,0.05351106478752652,0.05221979010408513,0.05221930687645351,0.052474126100694095,0.05077699806615188,0.051456588453540286,0.051302337761795255,0.05114872864566144,0.051637016003900804,0.05142274847462952,0.051191351889821185,0.05133687639977626,0.050798266957015545,0.05117514438895986,0.051518796953429764,0.05091154254391872,0.05068013135697519,0.051097581169247445
mean,0.04952008086944757,0.04345933054662251,0.04130573139492648,0.040800576562868125,0.03905160023525308,0.035690204898779165,0.04102851810694618,0.03569334669235354,0.035546368384709474,0.03534744589401442,0.03065798123502012,0.031029604873814485,0.03127960795090055,0.029445717199028058,0.03281360260338435,0.02856141463410186,0.02612932759327859,0.02968465317806824,0.03144855507696641,0.026529847004112348,0.05570696120033356,0.05375755674904239,0.05246507388029121,0.052472477750181636,0.05271846596181336,0.05102120857906567,0.05170151408461831,0.051546242603636286,0.05139079193908393,0.05187890077439577,0.05166430156027355,0.05143505600148796,0.051580460613202705,0.0510438066476472,0.05141671716331416,0.051759367456384237,0.051154845352318526,0.05092403371814025,0.05133991439546248
upper,0.049765483320916966,0.043867980107831765,0.041809055041822765,0.04140550232094305,0.03964917278032093,0.03634652354937261,0.041858062381920656,0.036484394446320366,0.03638328854746598,0.03625149114472927,0.031478598316398,0.031906922197774946,0.032167885230170064,0.030287703519938182,0.03376633374488613,0.02950071510810756,0.026965330375137982,0.030663904727345953,0.032501713177180515,0.027439996489962766,0.05593580634094975,0.05400404871055826,0.052710357656497286,0.052725648623909764,0.05296280582293262,0.05126541909197946,0.05194643971569633,0.051790147445477316,0.051632855232506415,0.05212078554489073,0.051905854645917585,0.05167876011315474,0.051824044826629154,0.05128934633827885,0.05165828993766846,0.05199993795933871,0.05139814816071833,0.05116793607930531,0.05158224762167752
