curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=21|intra_community,k=22|intra_community,k=23|intra_community,k=24|intra_community,k=25|intra_community,k=26|intra_community,k=27|intra_community,k=28|intra_community,k=29|intra_community,k=30|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community,k=21|inter_community,k=22|inter_community,k=23|inter_community,k=24|inter_community,k=25|inter_community,k=26|inter_community,k=27|inter_community,k=28|inter_community,k=29|inter_community,k=30|inter_community
lower,0.1895484165916471,0.12834783711806858,0.11034425578524906,0.09520380540061531,0.08401562921868491,0.08618488906759778,0.06872234849866769,0.06505120689307332,0.05957978483651678,0.05990265064735797,0.05725478368321723,0.05690874974782125,0.04563741801992303,0.05410495000168539,0.04329690387945227,0.05099099671563148,0.04485106356122038,0.045784305933894695,0.04451597713798261,0.04344326662738198,0.052159966148864055,0.04289059273328569,0.04457342933986497,0.042453240244026406,0.04322492246328006,0.042054940983427457,0.04501030740059184,0.04278392449487628,0.0406958298705042,0.04215505777082376,0.2576339675622277,0.2329713951612815,0.22248135658789991,0.22242474672694454,0.21400510110237075,0.21299842880979833,0.21581115815879767,0.2087017278531423,0.20716113732599567,0.21077227850219857,0.21159650636627092,0.20715617727609675,0.2100590029940498,0.2121704401505649,0.20401831024622838,0.20593982136935987,0.20152220947332986,0.2015512488937014,0.20277568106987548,0.19997083111171712,0.2005945102036058,0.19929877754805994,0.200850380647134,0.2000579740152374,0.19957091169869937,0.1980243313666549,0.1980186764741171,0.19907823019615922,0.1968424256958378
mean,0.18982399551763415,0.12864170330558328,0.11067425863061862,0.09558081533392615,0.08439944563830878,0.08659219647032919,0.06903973130356827,0.06535136279939874,0.05989052738370523,0.06022460311582388,0.05754223248397233,0.057186144169988545,0.04588065073014917,0.05437550082798477,0.043502412393691924,0.051260931810591034,0.04511957477488151,0.04607731392445073,0.04479385203688229,0.04368606792294479,0.05248270053770171,0.04315933893427581,0.044894341583038545,0.04273480113244187,0.04351987127533996,0.042329671260930075,0.045370397827046896,0.04309955554510604,0.04096999940365002,0.04248252894782383,0.25797399009895816,0.2332840478763691,0.22277386420262715,0.22270588572396602,0.21429268280935163,0.21327989238179282,0.21608929550515332,0.20897990332587923,0.2074397821861772,0.21104883262877558,0.2118726835043032,0.20742966777559751,0.2103346078770233,0.2124399229739915,0.20429495884787258,0.20621332247661603,0.20179768543339002,0.20182644781009784,0.20305035491089898,0.20024820957946218,0.20086961339946682,0.19957439867884594,0.20112521135365383,0.2003331894710504,0.1998460779944325,0.19830016376832144,0.19829423446402603,0.19935322308190262,0.19711806766815737
upper,0.19009957444362122,0.12893556949309798,0.11100426147598819,0.09595782526723699,0.08478326205793266,0.0869995038730606,0.06935711410846886,0.06565151870572415,0.06020126993089368,0.06054655558428979,0.05782968128472744,0.05746353859215584,0.04612388344037532,0.054646051654284156,0.043707920907931574,0.05153086690555059,0.04538808598854264,0.04637032191500677,0.04507172693578197,0.0439288692185076,0.052805434926539364,0.04342808513526593,0.04521525382621212,0.04301636202085734,0.04381482008739986,0.042604401538432694,0.045730488253501955,0.0434151865953358,0.04124416893679585,0.0428100001248239,0.25831401263568865,0.2335967005914567,0.2230663718173544,0.2229870247209875,0.2145802645163325,0.2135613559537873,0.21636743285150897,0.20925807879861616,0.20771842704635873,0.2113253867553526,0.21214886064233546,0.20770315827509828,0.21061021275999678,0.2127094057974181,0.20457160744951677,0.2064868235838722,0.2020731613934502,0.20210164672649428,0.2033250287519225,0.20052558804720724,0.20114471659532784,0.19985001980963193,0.20140004206017365,0.20060840492686338,0.20012124429016562,0.19857599616998797,0.19856979245393494,0.19962821596764602,0.19739370964047695
