curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=21|intra_community,k=22|intra_community,k=23|intra_community,k=24|intra_community,k=25|intra_community,k=26|intra_community,k=27|intra_community,k=28|intra_community,k=29|intra_community,k=30|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community,k=21|inter_community,k=22|inter_community,k=23|inter_community,k=24|inter_community,k=25|inter_community,k=26|inter_community,k=27|inter_community,k=28|inter_community,k=29|inter_community,k=30|inter_community
lower,0.11635449884520237,0.18535067061865887,0.29632724104985647,0.3284159533212778,0.46900105860459296,0.5392497709309978,0.611055367284615,0.6071400629512017,0.6461782136877422,0.7818904549607234,0.7095137067281378,0.7938132277670696,0.7977020393141327,0.6953727051952319,0.7286879548105153,0.6751139677820348,0.8278469036561975,0.6956081646179152,0.8824715115904349,0.8418949321201392,0.9313490230423455,0.8877262769776295,0.8994836359484859,0.9450251836183363,0.9539474202008058,0.9595807132789027,0.9524334592166919,0.860877868954576,1.0043628504333602,1.057392260113769,0.019314530704860666,0.013866017980133188,0.021660856185087538,0.01884255665726234,0.0234764865896796,0.0312683201110899,0.0419441074420048,0.04258748042027167,0.035163049010446305,0.051158743586399075,0.05091216413615064,0.05481171515505711,0.06387398745357128,0.06363767909798375,0.07421510911082538,0.0630544877759691,0.07348973238608587,0.06784642761780245,0.07126938463275503,0.07019405300825991,0.07536220180094612,0.07409834499340429,0.07318589401243027,0.07482335160446618,0.07480420062695223,0.07764668630070012,0.07817252642048965,0.07588137247182354,0.07705447049402578
mean,0.12853176547444065,0.20592464768478574,0.3290963716200601,0.3652892561983471,0.5211267605633803,0.6004728132387707,0.6838106370543542,0.6846965699208444,0.7283072546230441,0.8756927949326999,0.8039041703637977,0.900398406374502,0.9052183173588925,0.8004314994606256,0.8384180790960452,0.78125,0.9512820512820512,0.8042328042328042,1.0151057401812689,0.9721362229102167,1.0792580101180438,1.030741410488246,1.0408525754884548,1.0915750915750915,1.1059730250481696,1.1124031007751938,1.1097308488612836,1.0,1.1673640167364017,1.2300683371298406,0.026832955404383976,0.018941785578987246,0.028783658310120707,0.02497420020639835,0.03000690948573685,0.038348362600854294,0.04995340167753961,0.0507380073800738,0.04261130838568697,0.06007734508498966,0.059597936310265075,0.06403113115768992,0.07350472656595106,0.07323299005369245,0.08485798919672417,0.07256235827664399,0.08407310704960835,0.07786602209944751,0.08155172413793103,0.08015103406848022,0.08586333703925425,0.08456732003766156,0.0835897435897436,0.08527330092947898,0.08525149190110827,0.08824279520530477,0.08895338910705139,0.08633582596872875,0.08757516727365122
upper,0.1407090321036789,0.22649862475091262,0.36186550219026375,0.4021625590754164,0.5732524625221675,0.6616958555465435,0.7565659068240934,0.762253076890487,0.8104362955583461,0.9694951349046764,0.8982946339994575,1.0069835849819344,1.0127345954036522,0.9054902937260194,0.948148203381575,0.8873860322179652,1.074717198907905,0.9128574438476932,1.1477399687721028,1.1023775137002942,1.2271669971937422,1.1737565439988624,1.1822215150284237,1.2381249995318466,1.2579986298955335,1.2652254882714848,1.2670282385058753,1.139122131045424,1.3303651830394432,1.4027444141459122,0.034351380103907286,0.024017553177841305,0.03590646043515388,0.031105843755534355,0.036537332381794095,0.045428405090618684,0.057962695913074416,0.05888853433987593,0.05005956776092763,0.06899594658358024,0.06828370848437951,0.07325054716032273,0.08313546567833083,0.08282830100940115,0.09550086928262297,0.08207022877731888,0.09465648171313083,0.08788561658109258,0.09183406364310703,0.09010801512870052,0.09636447227756238,0.09503629508191883,0.09399359316705692,0.09572325025449177,0.09569878317526431,0.09883890410990942,0.09973425179361313,0.09679027946563397,0.09809586405327667
