curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.23817666976157845,0.28214207027047933,0.2767948876827331,0.27876199433009907,0.25877663577098653,0.2878694604440898,0.2957405365987275,0.2885014812748831,0.2929148989015373,0.2926017123495263,0.29266471878294875,0.29288264973285855,0.2859558046750514,0.29709495218939025,0.293972889781379,0.26990872756316264,0.2840834408369783,0.29400979791495424,0.2759113708089752,0.278396604534933,0.18343060363701236,0.21830102518306604,0.22301222321277928,0.23239812406205693,0.22773033823409608,0.2279638823049182,0.23066295801330677,0.23110882553680737,0.2317698980840424,0.23219883204371147,0.23278424874828096,0.23372138920080285,0.23323570449781023,0.23348860060312335,0.23568298099680599,0.2347257763353842,0.2344122928417749,0.23564957752290197,0.23552833153972702
mean,0.23866950071585216,0.28276424957117985,0.27766974537893635,0.2797466498997577,0.25996936142809046,0.2890981295671003,0.29696188490334174,0.28993128938979784,0.29443339840237953,0.2942004392085771,0.294380924426702,0.2946826906054033,0.2878165402677186,0.29891440709989253,0.2958782005827723,0.2720013709724913,0.2862045721404774,0.2960494996768257,0.27817310520007255,0.2806832081529191,0.18407400657664055,0.21887056155364895,0.2235627704891924,0.2329317096672975,0.22825560957145605,0.2284886864507344,0.23117933669677823,0.2316213390177229,0.23228028762222896,0.23270563353998827,0.23328982503072002,0.23422733651638042,0.23374173163254128,0.23399310422161423,0.2361874227775265,0.23522824764032094,0.23491593226357352,0.23615166937087073,0.2360298770504652
upper,0.23916233167012588,0.28338642887188037,0.2785446030751396,0.2807313054694164,0.2611620870851944,0.2903267986901108,0.298183233207956,0.29136109750471256,0.29595189790322174,0.29579916606762785,0.29609713007045524,0.29648273147794807,0.2896772758603858,0.3007338620103948,0.29778351138416564,0.2740940143818199,0.2883257034439765,0.29808920143869716,0.2804348395911699,0.2829698117709052,0.18471740951626875,0.21944009792423186,0.22411331776560553,0.2334652952725381,0.22878088090881601,0.22901349059655057,0.2316957153802497,0.2321338524986384,0.23279067716041554,0.23321243503626507,0.23379540131315907,0.234733283831958,0.23424775876727233,0.23449760784010512,0.236691864558247,0.23573071894525768,0.23541957168537214,0.2366537612188395,0.23653142256120335
