curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=21|intra_community,k=22|intra_community,k=23|intra_community,k=24|intra_community,k=25|intra_community,k=26|intra_community,k=27|intra_community,k=28|intra_community,k=29|intra_community,k=30|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community,k=21|inter_community,k=22|inter_community,k=23|inter_community,k=24|inter_community,k=25|inter_community,k=26|inter_community,k=27|inter_community,k=28|inter_community,k=29|inter_community,k=30|inter_community
lower,0.18982799373469963,0.13534849388643067,0.11510122586749123,0.0958020117690848,0.09836310296838806,0.07627528294506034,0.0898889845744686,0.07130238289888095,0.06863262716521933,0.057170966896584165,0.06316933481516171,0.06436380287542169,0.05904077600662396,0.049982383903089574,0.04718521148590868,0.05155553551943984,0.04701309386386287,0.043575807858286374,0.05384328370610767,0.04571243072030132,0.04776301525208082,0.04830971773806633,0.04407195660552076,0.041569955706490413,0.044015499358434365,0.043537369108159925,0.04625963658412867,0.04622296439712968,0.0467927173594141,0.045950432768809515,0.24826068022320175,0.22700214061976648,0.22407193775625228,0.21656658158380288,0.21405737781869086,0.20830576788568578,0.20698064896768334,0.20548586079225348,0.20783308919960605,0.2083410144922182,0.20333313980749612,0.20497704644638814,0.20371883679657865,0.20416615171346097,0.20239141145134434,0.20079485272404574,0.2023974124563954,0.20059076550930507,0.1995232010490597,0.19892525532799904,0.20210419222561085,0.19943167531474987,0.20006836660208369,0.19916155875882613,0.19855870962528266,0.196340638578146,0.19693762880228563,0.19688952243537938,0.19667209045388515
mean,0.19009822694914186,0.13566781965380273,0.11545961279652825,0.09618743578106043,0.09875884920735441,0.07660323064532198,0.09031484319481592,0.071668289611072,0.06901851989676376,0.05747544287684338,0.06349486464925694,0.06476410443836145,0.05938260597814579,0.05028075388506256,0.04747067803621969,0.05187678283518969,0.04731951949625648,0.04382915405541459,0.05417049883588214,0.04601927086059888,0.048075751363698675,0.04856254874890397,0.04437040233547745,0.04182873435790735,0.0443363848406817,0.04384494376619542,0.046665454263496935,0.04657033297750072,0.04717161884865046,0.04632293158840626,0.2485979883156572,0.2273093784327872,0.2243548870757572,0.21685634074030882,0.2143369709506329,0.2085898693201191,0.20725781489321773,0.20576161355063965,0.20810490986593982,0.2086150188572119,0.2036073750934664,0.20524993849843626,0.20398939335211147,0.20443571228695695,0.20266264891834146,0.20106532422314488,0.20266675816490776,0.2008629527693085,0.19979365901250518,0.19919626111614874,0.20237505801758354,0.19970181866512313,0.20033792366904288,0.19943165521608974,0.19882890789692514,0.19661138283561694,0.197208469392084,0.19716036635147402,0.19694284267645717
upper,0.19036846016358408,0.1359871454211748,0.11581799972556527,0.09657285979303605,0.09915459544632076,0.07693117834558363,0.09074070181516324,0.07203419632326304,0.0694044126283082,0.05777991885710259,0.06382039448335217,0.0651644060013012,0.05972443594966762,0.05057912386703555,0.0477561445865307,0.052198030150939545,0.047625945128650087,0.04408250025254281,0.054497713965656606,0.04632611100089644,0.04838848747531653,0.04881537975974161,0.044668848065434134,0.042087513009324284,0.04465727032292903,0.04415251842423091,0.0470712719428652,0.046917701557871755,0.04755052033788682,0.046695430408003,0.24893529640811263,0.22761661624580792,0.22463783639526214,0.21714609989681477,0.21461656408257493,0.20887397075455244,0.20753498081875213,0.20603736630902583,0.2083767305322736,0.2088890232222056,0.2038816103794367,0.20552283055048437,0.2042599499076443,0.20470527286045292,0.20293388638533857,0.20133579572224403,0.20293610387342012,0.2011351400293119,0.20006411697595064,0.19946726690429845,0.20264592380955623,0.19997196201549639,0.20060748073600207,0.19970175167335336,0.19909910616856763,0.1968821270930879,0.19747930998188237,0.19743121026756866,0.1972135948990292
