curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.19682736551046398,0.22712828569328614,0.24251382385476017,0.25010220732579086,0.24004786426698607,0.2690619892129083,0.2629455683691016,0.2574417159363882,0.27003834144705746,0.26124058228688385,0.2728308275830615,0.26771972567347846,0.2813667819361961,0.27538831765333216,0.27362494392408526,0.27366797185967856,0.2778832830444374,0.28407503719011873,0.2801706536843988,0.2864808970335958,0.16601195330585333,0.16895317316405647,0.17655598198894085,0.18472873859682604,0.1809592502738527,0.18554758967880003,0.18807198780723997,0.1873895849928518,0.18924912890448042,0.1889509613988215,0.1900652367245678,0.18933903753238052,0.1904859960189416,0.19121445343199236,0.1915372521508301,0.19158108248772118,0.19152648466448557,0.19203694965659926,0.19187476489467653
mean,0.19730496051436908,0.22782789999963432,0.24333669109567274,0.2510918237669579,0.2411896851279117,0.27022413843895876,0.26429533531297983,0.2588759146711106,0.2715288300420272,0.26282129971387946,0.27449207912992024,0.2695269478402354,0.28314350857594617,0.27726124978537714,0.27556688106331395,0.2757414330624455,0.2799831990459474,0.2862596893266873,0.2823920355173895,0.28881343366150647,0.1666090960091757,0.16948430959202165,0.1770632163963365,0.185235819995144,0.18145345767142923,0.1860392369527519,0.188565671344689,0.18787777143348763,0.18973872366706832,0.1894361262056959,0.1905489468730527,0.18982103301434494,0.19096903317834343,0.1916979561390934,0.19201900276141365,0.192062364508956,0.19200594648822403,0.19251748178032044,0.1923529978423335
upper,0.19778255551827417,0.2285275143059825,0.24415955833658531,0.2520814402081249,0.24233150598883732,0.2713862876650092,0.26564510225685806,0.260310113405833,0.27301931863699697,0.2644020171408751,0.276153330676779,0.27133417000699234,0.28492023521569626,0.2791341819174221,0.27750881820254264,0.2778148942652124,0.28208311504745737,0.2884443414632559,0.2846134173503802,0.29114597028941713,0.16720623871249807,0.17001544601998683,0.17757045080373213,0.18574290139346195,0.18194766506900575,0.18653088422670377,0.18905935488213801,0.18836595787412347,0.1902283184296562,0.18992129101257027,0.19103265702153763,0.19030302849630937,0.19145207033774528,0.19218145884619445,0.1925007533719972,0.19254364653019082,0.19248540831196248,0.19299801390404162,0.19283123078999048
