curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.7519514588498855,0.7524868399320366,0.7839957920293661,0.7843685241160581,0.7824792207214935,0.7919292519507051,0.7887179770943115,0.7834962846779621,0.7863861530286588,0.7919695154072363,0.7932907652811717,0.7897323202158191,0.8022235454327561,0.8002345720242735,0.7966400981456131,0.8052415553814276,0.8025499522106122,0.8049654786183758,0.7934673763533967,0.808931035723802,0.7510808175226062,0.732849894408221,0.7381263614615721,0.7416036113435062,0.7430689366834695,0.7453304801516086,0.7470402072072939,0.7472793913854517,0.7470600659381503,0.7475412196941221,0.7482601262911714,0.747253360489528,0.747685758290838,0.7483950026660192,0.747792545938065,0.7484266132300936,0.7483471076881951,0.7494012114820454,0.7482778131399519
mean,0.7523876051329369,0.7532270951209208,0.7847793305377369,0.7852189393906368,0.7833541369958895,0.7931851096670206,0.7900337012738173,0.7849548822471648,0.7879172899626421,0.793527635252948,0.795030617844129,0.7916220164766018,0.8040204691654272,0.8020650351542352,0.7985614295550708,0.8071778149472284,0.8046352507427531,0.8071764616352639,0.7956616882479842,0.811032508836228,0.7515374641188415,0.7333224145788155,0.7386061613646073,0.7420905480537854,0.7435072573410079,0.7457774577696841,0.7474847431746438,0.7477232869102126,0.7475036204067886,0.7479802734759691,0.7486973868082304,0.747690993205759,0.7481245459694269,0.7488347584000989,0.7482297412699639,0.74886368601106,0.7487813436489529,0.7498406416933032,0.7487143822227957
upper,0.7528237514159883,0.753967350309805,0.7855628690461076,0.7860693546652155,0.7842290532702856,0.7944409673833361,0.7913494254533232,0.7864134798163676,0.7894484268966254,0.7950857550986598,0.7967704704070863,0.7935117127373845,0.8058173928980984,0.8038954982841969,0.8004827609645285,0.8091140745130292,0.806720549274894,0.8093874446521521,0.7978560001425717,0.813133981948654,0.7519941107150767,0.73379493474941,0.7390859612676426,0.7425774847640646,0.7439455779985462,0.7462244353877595,0.7479292791419936,0.7481671824349735,0.747947174875427,0.748419327257816,0.7491346473252893,0.7481286259219901,0.7485633336480157,0.7492745141341787,0.7486669366018628,0.7493007587920264,0.7492155796097106,0.750280071904561,0.7491509513056396
