curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.7626743448315096,0.7525147838584293,0.7693404468026825,0.7817480443923709,0.7607530907649526,0.7682043893578961,0.7806351148876576,0.785581390431214,0.7824053775928334,0.7761295258640628,0.7853509557936056,0.7969534144778924,0.786449429549398,0.7966067115745579,0.8054585625331754,0.8076680031475778,0.8098763032139961,0.8108594564712206,0.8091143123867697,0.7948194589297263,0.7728939745177952,0.7583169596013426,0.7555587036423722,0.7622631351357068,0.7607745679718576,0.7590860900123788,0.7588147266457689,0.7595952887134898,0.7605788341123865,0.7597742065083407,0.7589856957378195,0.7599611212416059,0.75945989418115,0.7591825362981462,0.7589575310621136,0.7591530176376435,0.7593031433489504,0.7595149022005557,0.7603852669739923
mean,0.7645044719267418,0.7555334754438686,0.7735192193034603,0.7867154400274744,0.7659143952375045,0.774270704059688,0.7871247833589609,0.7925108831769407,0.7899638968250817,0.7842708063500572,0.7940825773906969,0.805552711831295,0.79556438595206,0.806259428487971,0.8156823916233236,0.8174998610883765,0.8205472089211586,0.8215872406556556,0.8189230545876701,0.8046990468504233,0.774700716069886,0.760107448253352,0.7573240417032221,0.7641526879769234,0.7626117340785359,0.7609223698231059,0.7606418664140209,0.7614146481810953,0.7624004923522714,0.7615723814720543,0.7607934164212233,0.7617664078804329,0.7612574971327581,0.7609725721912538,0.7607511556492829,0.7609393163252797,0.7610971168517096,0.7613333957770427,0.7622191616468001
upper,0.7663345990219739,0.7585521670293079,0.7776979918042382,0.7916828356625779,0.7710756997100564,0.7803370187614799,0.7936144518302641,0.7994403759226675,0.7975224160573301,0.7924120868360516,0.8028141989877882,0.8141520091846975,0.804679342354722,0.8159121454013842,0.8259062207134718,0.8273317190291751,0.8312181146283212,0.8323150248400906,0.8287317967885706,0.8145786347711202,0.7765074576219768,0.7618979369053613,0.759089379764072,0.76604224081814,0.7644489001852142,0.762758649633833,0.7624690061822729,0.7632340076487008,0.7642221505921563,0.7633705564357679,0.7626011371046272,0.76357169451926,0.7630551000843663,0.7627626080843614,0.7625447802364521,0.7627256150129158,0.7628910903544687,0.7631518893535297,0.764053056319608
