curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.8109813804668982,0.816075077792478,0.8137540268121272,0.810337413565919,0.8179795596521598,0.8216957084182283,0.8165998212227267,0.8199289565272743,0.8298824025397843,0.8242353862030334,0.8281959895387722,0.832994572417112,0.8280398460212036,0.8265629695829033,0.8339442921943013,0.8340657592283562,0.8334741012723343,0.8347946248337714,0.8350008058454433,0.8323094945055445,0.8053031152452237,0.8089287652863181,0.8107671206612659,0.8086153087672738,0.8082170280879978,0.8096908603333596,0.8093515322545075,0.8082278897503086,0.8091975431783119,0.8088601467848957,0.8087002386427606,0.8092082742090072,0.8095105132002587,0.809195291408085,0.8091682369065264,0.8093844301288101,0.8093049863261982,0.8094178598435483,0.80963829957886
mean,0.8118175814672208,0.8174959119637305,0.8153560261251298,0.812134444327667,0.8199298336900763,0.8238155024898973,0.819130533898787,0.8225928490562461,0.8327330582982327,0.827236483840604,0.8311551711017692,0.8362236300186413,0.8312586721648761,0.8302155084309153,0.8376409087784309,0.8376969145930496,0.8373959401137692,0.8383442883705127,0.8387551246642404,0.8361504203564891,0.8061718037128396,0.809877872930871,0.8116983900197154,0.809531543072475,0.809117084774014,0.8105675407179057,0.8102237075957308,0.8090867773705902,0.8100592855825368,0.809722832181417,0.8095543054543262,0.8100668238444483,0.8103609341610853,0.810044749860708,0.8100187239314058,0.8102320898972794,0.8101583412346244,0.8102688329487562,0.8104898108991231
upper,0.8126537824675435,0.818916746134983,0.8169580254381325,0.813931475089415,0.8218801077279928,0.8259352965615664,0.8216612465748473,0.8252567415852179,0.8355837140566812,0.8302375814781746,0.8341143526647662,0.8394526876201707,0.8344774983085487,0.8338680472789273,0.8413375253625605,0.841328069957743,0.841317778955204,0.8418939519072539,0.8425094434830375,0.8399913462074338,0.8070404921804555,0.8108269805754239,0.812629659378165,0.8104477773776761,0.8100171414600302,0.8114442211024518,0.8110958829369541,0.8099456649908718,0.8109210279867617,0.8105855175779384,0.8104083722658917,0.8109253734798894,0.811211355121912,0.8108942083133309,0.8108692109562853,0.8110797496657486,0.8110116961430506,0.811119806053964,0.8113413222193862
