curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.10327220385224635,0.11279273640731284,0.12371225047430756,0.13276039467996686,0.14280611357980688,0.14331749674519964,0.14595644346021053,0.16010149036109347,0.15804402631943004,0.1591311136092901,0.1572874961819827,0.14885278506444014,0.1802545407252078,0.1608492243691018,0.16017945843676074,0.16898426016244017,0.1569585242508195,0.16230421791190425,0.16447506843801546,0.16487671491699374,0.09228853236035199,0.09201004811766003,0.09213751884523048,0.09274148648062405,0.09412240424940232,0.09463762029809884,0.09465831211035274,0.09551836071954803,0.09610512314114626,0.09680580036403975,0.09754798624212228,0.0959408759921139,0.0976462167527781,0.0980734628820915,0.09741291915472432,0.09858735957900765,0.09876972310768507,0.09835802978328222,0.09869532668607554
mean,0.10380360939190171,0.1136221494111845,0.12477515775266593,0.13401566144322277,0.14430848365165455,0.14494397836264422,0.14770048154711127,0.16216202209689054,0.16020797960366875,0.161400620600788,0.15968438108872018,0.1512127011215446,0.18297740351415043,0.16361343611296403,0.16308211264412645,0.17191714562785845,0.15996274470371757,0.16558752311028743,0.16765500641185385,0.1682168467013115,0.09291724658711169,0.09257987018967959,0.0926810939167592,0.09326550065890657,0.09464538286041597,0.0951569207205229,0.09516675518126969,0.0960272429400943,0.09661578092925092,0.09731598809246622,0.09806041621400358,0.0964424818797838,0.09815365552476428,0.09858095336506498,0.09791725440854741,0.09909592932383168,0.09927707550232003,0.09886386755059534,0.09920194568276912
upper,0.10433501493155707,0.11445156241505615,0.1258380650310243,0.13527092820647868,0.14581085372350222,0.1465704599800888,0.149444519634012,0.1642225538326876,0.16237193288790747,0.16367012759228589,0.16208126599545766,0.1535726171786491,0.18570026630309305,0.16637764785682627,0.16598476685149216,0.17485003109327674,0.16296696515661566,0.16887082830867062,0.17083494438569224,0.17155697848562929,0.09354596081387138,0.09314969226169914,0.09322466898828792,0.09378951483718909,0.09516836147142962,0.09567622114294695,0.09567519825218664,0.09653612516064058,0.09712643871735559,0.09782617582089269,0.09857284618588487,0.0969440877674537,0.09866109429675046,0.09908844384803846,0.09842158966237051,0.09960449906865572,0.09978442789695498,0.09936970531790847,0.0997085646794627
