curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.09714557202536107,0.12294403949961323,0.15518576060650643,0.1425636480113728,0.15358762917551047,0.15638070357540676,0.1719563144633303,0.1831415950184909,0.1714340420475467,0.2036468938259337,0.17322578870773248,0.1931639467042904,0.18092291417582973,0.2066497269483374,0.19728285429842835,0.1897901183576074,0.1508063775497033,0.15427417961320078,0.24886346839768758,0.23429993535035706,0.0701827643127709,0.06744091333707834,0.07930734354271574,0.07877496366015563,0.0830172494963072,0.0813041449855095,0.08266766223588036,0.0845160656082343,0.08259823550413518,0.08776506344840693,0.08568954910472641,0.0876897299086567,0.08602917126504969,0.0874615831181018,0.08669816557564292,0.09157580055762735,0.09147938894810624,0.08570461411952526,0.08740052765562949
mean,0.09928721529224385,0.12630423601678448,0.15943132024387455,0.1476420048701228,0.1590714879099096,0.16289717903113476,0.17897992460644055,0.19093407152621447,0.17924334113961005,0.21256036470889458,0.18247717406921657,0.20299386035034025,0.1913439375470185,0.21675572170726995,0.20857759087187672,0.19980232898088957,0.16207784859085073,0.16622466821867068,0.26133900568076035,0.24662552004131444,0.07269677910545913,0.06961224097411972,0.08145894676695892,0.08088762319927562,0.08510708821619269,0.0833317595186905,0.0846963594654484,0.08657344020020322,0.0845764166667048,0.08984063644851804,0.08770007048070688,0.08971762923062013,0.0880600025383376,0.08947617948864425,0.08872993661952336,0.093650477856252,0.09353502898699641,0.0876682145284431,0.08941832884207027
upper,0.10142885855912663,0.12966443253395574,0.16367687988124266,0.1527203617288728,0.16455534664430874,0.16941365448686277,0.1860035347495508,0.19872654803393805,0.1870526402316734,0.22147383559185546,0.19172855943070066,0.2128237739963901,0.20176496091820728,0.2268617164662025,0.2198723274453251,0.20981453960417173,0.17334931963199815,0.1781751568241406,0.2738145429638331,0.2589511047322718,0.07521079389814736,0.0717835686111611,0.0836105499912021,0.0830002827383956,0.08719692693607817,0.0853593740518715,0.08672505669501644,0.08863081479217214,0.08655459782927442,0.09191620944862916,0.08971059185668735,0.09174552855258356,0.0900908338116255,0.0914907758591867,0.0907617076634038,0.09572515515487665,0.09559066902588657,0.08963181493736094,0.09143613002851105
