curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.047410124187573545,0.04561245935415713,0.04623023160656048,0.041369075754348617,0.04053100692184139,0.04266012727826241,0.04000172007794668,0.039302208729106,0.04009662042007608,0.03762231929018431,0.039593121695141544,0.0382515479349199,0.03766196744499059,0.03681585175932147,0.035582140957108474,0.03521077911620146,0.03577257329046117,0.03358336480125267,0.034451938390225895,0.03354518808403492,0.04904280616808751,0.04787795101631733,0.04937068686339115,0.04912966797752625,0.04826946608386306,0.04854493764341731,0.04849664650162907,0.04826325017928551,0.04842940407281317,0.04812257016606182,0.04815544077176096,0.048202803035319236,0.04820928570355878,0.048236122838180615,0.04817550107332964,0.048110914224057784,0.04822909595091255,0.048130496872442724,0.04811573004758712
mean,0.04761630968630509,0.04597035363806541,0.04666866504665529,0.04183932998980499,0.04104753145833361,0.04323648551282921,0.0406366656604409,0.03995651362476095,0.04086714377865175,0.038351234871955624,0.0404863871704557,0.03907482656253672,0.03852840217835483,0.037738889336760666,0.0364628261058245,0.03613994248917967,0.03670444173917811,0.034529685282679155,0.03545278084428824,0.03455611163018083,0.04924460080220888,0.04809488456243456,0.049586498250695256,0.04934341129654529,0.04848594385083701,0.048756106341771716,0.04870778896556066,0.04847051230743819,0.048638144928338706,0.048328057623314845,0.04836413166711362,0.048409698436999174,0.048414770261096765,0.04844258752910402,0.048381659834522334,0.04831780446200984,0.04843413178009132,0.04833589996401769,0.04832108567684631
upper,0.04782249518503664,0.046328247921973695,0.0471070984867501,0.04230958422526136,0.041564055994825835,0.043812843747396,0.041271611242935116,0.0406108185204159,0.04163766713722742,0.03908015045372694,0.04137965264576985,0.039898105190153535,0.039394836911719064,0.03866192691419986,0.03734351125454052,0.03706910586215788,0.03763631018789505,0.03547600576410564,0.036453623298350585,0.03556703517632674,0.049446395436330254,0.04831181810855179,0.049802309637999365,0.049557154615564335,0.04870242161781096,0.04896727504012612,0.04891893142949225,0.048677774435590876,0.048846885783864244,0.04853354508056787,0.04857282256246628,0.04861659383867911,0.04862025481863475,0.048649052220027425,0.04858781859571503,0.048524694699961894,0.0486391676092701,0.04854130305559265,0.0485264413061055
