curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.15466887606908883,0.20102161144265357,0.209621295653532,0.21004922597869452,0.21686869135005865,0.22079695989357356,0.21772115737509395,0.20576446151562602,0.2113452116879826,0.20985581755171046,0.19799981187749455,0.22073725112400844,0.21212270384246032,0.21023356726613937,0.21205298107423023,0.20586578081806747,0.2122269160187261,0.21617200261986305,0.2108335552792902,0.2115512080781349,0.08415448897826187,0.11129755801806425,0.12555064363401514,0.1317448890636206,0.1359514804853856,0.14083365860136782,0.14524242844546914,0.14578482402034187,0.14784515461544273,0.1497652595435626,0.14825904635813358,0.14928381494750034,0.15019017649838123,0.15006447879518034,0.150874181824573,0.1508802890578127,0.15062889995109074,0.15133277409544718,0.1513070433128655
mean,0.15520960362274694,0.20166165013496873,0.21040649589369773,0.21097650569533516,0.21793532135556337,0.2220017339522368,0.21912713951246676,0.20729287758055231,0.21297795713583295,0.21180639684615207,0.2000522468753388,0.2228597074016509,0.21429099695951137,0.21268070088637475,0.21453200409611942,0.2084478458672828,0.21497779358004043,0.21886966962783663,0.213809633957405,0.21450165571471133,0.08479562940054157,0.11190453907141827,0.12614456483880843,0.13231832157657547,0.13651363489062637,0.14138920093322732,0.14580359227241588,0.14634143487008763,0.1483930681102597,0.15031572978581823,0.14880447568669944,0.14983151829781494,0.15073441113642547,0.15060752151188983,0.1514183575645248,0.15142257259806935,0.15117146510749876,0.1518737591367948,0.15184847231796672
upper,0.15575033117640505,0.2023016888272839,0.21119169613386346,0.2119037854119758,0.2190019513610681,0.22320650801090003,0.22053312164983957,0.2088212936454786,0.2146107025836833,0.2137569761405937,0.20210468187318303,0.22498216367929336,0.21645929007656242,0.21512783450661013,0.2170110271180086,0.21102991091649811,0.21772867114135477,0.2215673366358102,0.21678571263551977,0.21745210335128776,0.08543676982282127,0.1125115201247723,0.12673848604360172,0.13289175408953033,0.13707578929586714,0.14194474326508683,0.14636475609936261,0.1468980457198334,0.14894098160507668,0.15086620002807385,0.1493499050152653,0.15037922164812953,0.1512786457744697,0.15115056422859932,0.1519625333044766,0.151964856138326,0.15171403026390679,0.1524147441781424,0.15238990132306793
