curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.010100046293623549,0.009672532551776985,0.009454932683687401,0.009489888304359612,0.00942168240595856,0.00930010914207843,0.009013455100221121,0.008927374561968696,0.008903653984364221,0.008809008729424202,0.008742561803264895,0.008548281705897404,0.00850631025010313,0.00856648607395571,0.00855519873814641,0.008533599523126127,0.008220251607768583,0.008416173499075108,0.008051833711991922,0.008049891799903858,0.010548254213339804,0.010444494812437926,0.010328498308804182,0.0102713772825434,0.010268999173803098,0.010287452834411378,0.010290825413584852,0.010265729398021447,0.010246223652439693,0.010239741751678114,0.010257138392149269,0.01024551434071136,0.010222804123797759,0.010217621185209542,0.010211103581517967,0.010223614756999077,0.010214707843967302,0.010219322106953884,0.010216746238278502
mean,0.010123351540805568,0.009707769344119262,0.009497574288204231,0.00953870441392199,0.00948029073668846,0.009363259283669805,0.00908282373106735,0.009000634825219305,0.008983006187104957,0.008895945107546845,0.00883461337128041,0.008640748578986553,0.008605836052000316,0.008677217005232957,0.008664921082608208,0.00864940820718072,0.008341530240200436,0.008531099949364934,0.008176742289788784,0.008177978635519513,0.010576840982839047,0.010470994699895516,0.010354186142735557,0.010296056020167164,0.010293393087445582,0.010311404685961768,0.010314487376831572,0.010289296340146756,0.010269701464231241,0.010263114990706168,0.01028039506893867,0.010268660688706693,0.010245846529810245,0.010240789362899648,0.010234207879707977,0.010246555968564596,0.010237849567984302,0.010242302921933072,0.010239698868527582
upper,0.010146656787987587,0.00974300613646154,0.009540215892721061,0.009587520523484369,0.00953889906741836,0.00942640942526118,0.009152192361913577,0.009073895088469914,0.009062358389845692,0.008982881485669489,0.008926664939295927,0.008733215452075702,0.008705361853897501,0.008787947936510205,0.008774643427070005,0.008765216891235312,0.008462808872632288,0.00864602639965476,0.008301650867585646,0.008306065471135167,0.01060542775233829,0.010497494587353105,0.010379873976666933,0.010320734757790929,0.010317787001088066,0.010335356537512158,0.010338149340078292,0.010312863282272065,0.01029317927602279,0.010286488229734223,0.010303651745728072,0.010291807036702027,0.010268888935822732,0.010263957540589754,0.010257312177897987,0.010269497180130115,0.010260991292001302,0.010265283736912259,0.010262651498776662
