curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.18796538325853498,0.20826497727413754,0.2230819957832572,0.2295773068067342,0.2334119572369329,0.2358944796034057,0.2363078453554482,0.2360240798333321,0.23691847576990013,0.22701511765789525,0.23041604459914078,0.24185965261215991,0.24454095760531477,0.2362184522183924,0.23556324532535847,0.23768357408974652,0.23586589300601102,0.24309111679531517,0.23552929178861606,0.24492427722247673,0.167131876120455,0.16976923343538755,0.1727937991108247,0.1755344169278734,0.17808786190868492,0.17949140642692588,0.18067763879202361,0.18167249661868295,0.1830290133083685,0.1833938104825071,0.1824667966691954,0.1826595625485518,0.1837722572613364,0.18401386128356545,0.18387683598894417,0.18443114696635127,0.18434441224575684,0.18476480228073505,0.18451593469300698
mean,0.18839639721665363,0.20886745443430793,0.22383710321350175,0.2304663885455855,0.23439048099313048,0.23698133403426871,0.23753064949336586,0.23730868005432623,0.23829723355184318,0.22847551175026415,0.23195695925376814,0.2434235215692689,0.2461386109988103,0.2379173287076449,0.2373597923910681,0.23938837229389862,0.23778133014911018,0.24502451271790396,0.2374105367866488,0.24703766491990295,0.167724924054211,0.17026995716375534,0.17326445590091777,0.17599755033665582,0.17854460277998657,0.17994017598469086,0.18112575153480895,0.18211829311239477,0.1834738512845331,0.18383724702919682,0.18290752934120064,0.18309984691872808,0.18421250356704297,0.1844522643409629,0.18431732663764336,0.18486840885813477,0.18478161365973605,0.18520387056811224,0.1849507231703584
upper,0.18882741117477228,0.20946993159447833,0.22459221064374632,0.2313554702844368,0.23536900474932806,0.23806818846513172,0.23875345363128353,0.23859328027532037,0.23967599133378623,0.22993590584263304,0.2334978739083955,0.2449873905263779,0.2477362643923058,0.23961620519689739,0.23915633945677775,0.2410931704980507,0.23969676729220935,0.24695790864049275,0.23929178178468155,0.24915105261732917,0.168317971987967,0.17077068089212313,0.17373511269101083,0.17646068374543825,0.17900134365128823,0.18038894554245585,0.18157386427759428,0.1825640896061066,0.18391868926069774,0.18428068357588653,0.18334826201320586,0.18354013128890434,0.18465274987274954,0.18489066739836035,0.18475781728634255,0.18530567074991827,0.18521881507371526,0.18564293885548944,0.18538551164770983
