curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.05043084192724808,0.04788836882418893,0.04395482468276977,0.04291211653796264,0.039269753242059925,0.04302661539593873,0.04276471032029912,0.03962452147423031,0.04033987405494664,0.03956689738739299,0.039770306987375215,0.039234526603218245,0.036985213479058955,0.035537961809040404,0.03689458218347118,0.0367713415220388,0.036368325511109585,0.033426322489430206,0.031832675964423435,0.036585596287224485,0.052595628023844286,0.05418764865547712,0.05364047592993422,0.05345993343666265,0.051996298679122595,0.05191146661636193,0.05208364671565768,0.05194467549980088,0.05171747700860698,0.05175723500336175,0.05149084815682977,0.0516837587387906,0.05174980223640815,0.051580409733255186,0.05161677105463279,0.05133524868188112,0.05154334047228802,0.051705526069974674,0.05118137598609055
mean,0.050851603556226393,0.04849764138611385,0.04464306410108661,0.04366420894423745,0.040246718041876024,0.0440167477721966,0.04381745750924957,0.040734388882307584,0.041376918937097724,0.04080953734148152,0.04095912078723186,0.04049601364618576,0.038322609415350865,0.03687935513691687,0.03828373843850792,0.0381984756970624,0.03797502887619743,0.034937092577292245,0.0333231910640522,0.03822788103160724,0.05316740625853569,0.05468960976485826,0.05412345729078101,0.0538940173104255,0.05245207561659014,0.05236141406010603,0.052525761698696286,0.05239320901088272,0.052155391726057675,0.05219757814823639,0.051928911894767414,0.05211612672085229,0.05218006117998625,0.05201198385021937,0.052046896238282694,0.05176356222238102,0.051969403316157,0.052129016630998545,0.051610257156785536
upper,0.051272365185204706,0.04910691394803877,0.04533130351940345,0.044416301350512256,0.04122368284169212,0.04500688014845447,0.04487020469820002,0.04184425629038486,0.04241396381924881,0.042052177295570044,0.0421479345870885,0.04175750068915328,0.039660005351642776,0.038220748464793335,0.039672894693544666,0.03962560987208601,0.03958173224128527,0.03644786266515428,0.03481370616368097,0.03987016577599,0.0537391844932271,0.0551915708742394,0.0546064386516278,0.05432810118418835,0.05290785255405769,0.052811361503850136,0.05296787668173489,0.052841742521964566,0.05259330644350837,0.05263792129311103,0.05236697563270506,0.052548494702913985,0.05261032012356435,0.05244355796718356,0.0524770214219326,0.052191875762880924,0.05239546616002598,0.05255250719202242,0.05203913832748052
