curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.032438268428678536,0.024775350111835334,0.026040319283873254,0.023751267481498334,0.022714313453406496,0.02083730678175278,0.020771743381884433,0.01992575160548859,0.020921862522264835,0.019700338991179452,0.018655143281741757,0.018664598636069132,0.020455681872446303,0.017853631699429717,0.018835683562634042,0.018894541136107314,0.019476744961792167,0.01802478920573113,0.018606456708785822,0.018398884655720597,0.04423781562056238,0.03593927087269678,0.03573041085017442,0.03533675250575696,0.035482926465960296,0.03488941216121251,0.03494132311918534,0.03430355936670706,0.03433546862534557,0.03444696599241183,0.03422591719083881,0.03363700728264155,0.03405806068527861,0.03381240758040857,0.033633349425913776,0.033546389960770064,0.03360971286411392,0.03362679210633203,0.033463327325559136
mean,0.03256965236652803,0.02493208000585692,0.026278962760258148,0.024035372243005965,0.02301104045523029,0.021124706940236174,0.02109290275845791,0.02024198705792159,0.02127559813895575,0.02004923375701363,0.019031559716558708,0.01902600996189447,0.020895274029805573,0.018244370863514357,0.019234232680001538,0.019339387083305036,0.019911655317500342,0.018488722757917395,0.01904276398200282,0.01886559358459019,0.04436985035109183,0.0360837509568164,0.03586392898089105,0.035472146896289275,0.03561855811076722,0.03502423014473872,0.03507594038527938,0.03443870926042975,0.034470237203177885,0.03457905813869588,0.03435986462577213,0.03377082311285771,0.03419099875626064,0.03394638123180605,0.0337665931607804,0.033680364838136995,0.033742293398740464,0.03376017990822532,0.03359647080410847
upper,0.03270103630437752,0.02508880989987851,0.02651760623664304,0.024319477004513597,0.023307767457054086,0.021412107098719567,0.02141406213503139,0.020558222510354593,0.021629333755646664,0.020398128522847805,0.01940797615137566,0.019387421287719808,0.021334866187164844,0.018635110027598996,0.019632781797369034,0.01978423303050276,0.020346565673208517,0.01895265631010366,0.019479071255219818,0.01933230251345978,0.044501885081621284,0.036228231040936025,0.03599744711160768,0.03560754128682159,0.03575418975557415,0.035159048128264925,0.03521055765137342,0.034573859154152446,0.0346050057810102,0.034711150284979925,0.03449381206070545,0.03390463894307386,0.03432393682724266,0.03408035488320353,0.033899836895647024,0.033814339715503926,0.03387487393336701,0.033893567710118616,0.033729614282657805
