curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.20045379652250728,0.2429414415973266,0.24432977411459234,0.25151482797951213,0.23684603983879604,0.251973458563433,0.26037625812783494,0.2545759702667107,0.2656988547846244,0.2559113765880633,0.25511878353523426,0.2585133663862485,0.2588011864771684,0.26168953343748996,0.2659313129349591,0.26610292117883766,0.2768703439403226,0.2694539816338926,0.27628927839060075,0.26515951500746165,0.15116321088250084,0.1779102710526804,0.18275010601282082,0.19086249651218418,0.18962865903788653,0.1903748839943284,0.19250339248845683,0.1922073162612751,0.19409051088702667,0.19483664717476024,0.19501352648194833,0.19540446540877415,0.19556021909965113,0.19557152010735185,0.1959137088798359,0.19558966376753262,0.19624684257882935,0.19614461204807285,0.19687091247334723
mean,0.2009403934806405,0.24358022306658855,0.24516427486677764,0.25246371657897415,0.23799856922362855,0.2531409537141611,0.2616604224218491,0.25595778458840446,0.2671719293644477,0.25753920591413576,0.25685149249464756,0.26026026792960966,0.2606436501444364,0.2636341331514288,0.26794365959067773,0.2681986923204669,0.2789052260398821,0.27166723383425573,0.27848260975110106,0.26753588477547274,0.15178663451946514,0.17847597764368672,0.18329143855592844,0.1913885414100941,0.19015066315411322,0.1908869946341408,0.1930137880117037,0.19271126862039817,0.1945924275438904,0.19533660756527146,0.19551349566337248,0.1959026532662981,0.19605626306772575,0.1960660996695179,0.1964075364951394,0.19608342977235305,0.19673953357644394,0.19663715713371338,0.19736291869307482
upper,0.2014269904387737,0.2442190045358505,0.24599877561896294,0.25341260517843617,0.23915109860846107,0.25430844886488924,0.2629445867158633,0.2573395989100982,0.26864500394427104,0.25916703524020823,0.25858420145406086,0.2620071694729708,0.26248611381170445,0.26557873286536765,0.2699560062463964,0.2702944634620961,0.2809401081394416,0.27388048603461884,0.2806759411116014,0.26991225454348383,0.15241005815642944,0.17904168423469305,0.18383277109903606,0.191914586308004,0.1906726672703399,0.1913991052739532,0.1935241835349506,0.19321522097952123,0.1950943442007541,0.1958365679557827,0.19601346484479662,0.19640084112382206,0.19655230703580037,0.19656067923168397,0.1969013641104429,0.19657719577717347,0.19723222457405853,0.19712970221935391,0.1978549249128024
