curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.03310733901970472,0.030796995452657093,0.02631045330137517,0.020648025354609485,0.02154864506166165,0.02022307638463945,0.018670801549995786,0.020707032731132325,0.01758275672929096,0.01763655388051544,0.016218298149101307,0.015260246314602445,0.01363184601020007,0.01220307506088248,0.014720223147631573,0.010635716569584844,0.01123134925163116,0.011469918376677884,0.011826302187205392,0.01142730064432235,0.03475243497022386,0.03653151309230917,0.03795233572632164,0.03615937187693146,0.03640233297693618,0.03781796787268769,0.036035986129852156,0.037375963597579026,0.035914080680187005,0.036119656309984,0.036234702733901725,0.03686738330154097,0.036135373929657585,0.03541864759835127,0.035709973787229565,0.03619107030438584,0.035637916183173975,0.035329749975138526,0.03543330309638083
mean,0.03383926038321352,0.031925417871811544,0.027584183268981384,0.021933174165315296,0.02311450312507483,0.02183160403994223,0.01988353754005641,0.02226622924243124,0.01884726817277259,0.019319871702770924,0.017620132309846888,0.016544278510590933,0.014736358368467919,0.01345309517566686,0.016320464888249647,0.011987923912801656,0.012430600285746765,0.013078508976631252,0.01325305584520749,0.012636881052978279,0.03568221983863763,0.03737906538649488,0.03874320163279864,0.03693930714913013,0.037166683225324834,0.03860893781062164,0.0368169928482688,0.03815471234659277,0.0366726189721984,0.03688733790044966,0.03700134719769301,0.03762661834787612,0.03688273292045359,0.036173178861983374,0.0364486401241969,0.036933202955438775,0.036375182786297665,0.03607509112547483,0.03617989371781644
upper,0.03457118174672232,0.033053840290965995,0.0288579132365876,0.023218322976021107,0.02468036118848801,0.023440131695245014,0.021096273530117032,0.023825425753730155,0.020111779616254225,0.021003189525026406,0.01902196647059247,0.01782831070657942,0.01584087072673577,0.014703115290451239,0.017920706628867723,0.013340131256018468,0.01362985131986237,0.01468709957658462,0.014679809503209589,0.013846461461634207,0.03661200470705141,0.03822661768068059,0.03953406753927564,0.0377192424213288,0.03793103347371349,0.0393999077485556,0.03759799956668545,0.03893346109560651,0.0374311572642098,0.03765501949091532,0.0377679916614843,0.038385853394211265,0.037630091911249594,0.03692771012561548,0.037187306461164235,0.03767533560649171,0.037112449389421355,0.03682043227581113,0.03692648433925205
