curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,48.75281992013031,70.86481013806099,32.468406558011125,30.46241585574146,11.675133527470294,16.739301893577498,30.282050188343277,4.458598850328244,4.577945085398369,9.077082040410035,6.949286565056637,6.847020965571527,6.114349613090566,5.202446396297881,-7.029454803298194,6.467219918753932,5.672007366841106,6.382906009030501,6.2331990326183675,5.8542093471625805,14.899811108491269,44.92923654969248,42.98320115803521,56.45515965283638,48.796035083741785,41.15526341314671,54.71606857917034,54.30512167405631,54.37021497723873,54.302066470409216,54.10541527517928,53.23419026842583,53.94544093080789,47.03455194463619,53.21879872225165,53.233633394867624,52.41894806579273,52.09911872929732,51.950395055221094
mean,73.83768115942028,119.2843137254902,62.46388888888889,74.58235294117647,33.803225806451614,55.67948717948718,106.46153846153847,32.54621848739496,33.38793103448276,20.5207100591716,17.474025974025974,17.64666666666667,18.33587786259542,10.846774193548388,80.02564102564102,18.71212121212121,18.076923076923077,20.25862068965517,18.568627450980394,18.612244897959183,29.68952380952381,79.9037037037037,73.47338129496403,90.95586206896552,79.14232209737828,66.87690504103165,86.16813048933501,85.52428393524283,84.24249422632795,83.69012485811578,83.36158192090396,81.88053097345133,82.41163556531285,73.04901960784314,81.89590254706533,81.8475138121547,80.6006528835691,79.87995712754555,79.6136606189968
upper,98.92254239871026,167.7038173129194,92.45937121976665,118.70229002661148,55.931318085432935,94.61967246539686,182.64102673473366,60.633838124461676,62.197916983567154,31.964338077933164,27.99876538299531,28.44631236776181,30.557406112100274,16.491101990798896,167.08073685458024,30.95702250548849,30.481838787005046,34.13433537027984,30.90405586934242,31.370280448755786,44.47923651055635,114.8781708577149,103.96356143189286,125.45656448509465,109.48860911101478,92.59854666891658,117.62019239949969,116.74344619642936,114.11477347541717,113.07818324582234,112.61774856662863,110.52687167847682,110.87783019981781,99.06348727105008,110.57300637187902,110.46139422944178,108.78235770134546,107.66079552579379,107.27692618277251
