curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.21468175371771328,0.2476537606186928,0.26404567621517666,0.2637428820455382,0.26433455113311427,0.252147037105676,0.274479474858416,0.27667651365400975,0.28398743760309353,0.2751128132986355,0.2828684051312581,0.2905080711913146,0.2897271772472887,0.28721713986648567,0.2885204290295675,0.2960001199006476,0.294042482920812,0.289636916365037,0.2927071974708056,0.28659415899997576,0.17872223489270758,0.18870104902913223,0.19662402940568882,0.20043216418195492,0.2058381733246504,0.20427600805443968,0.20484871134208046,0.20577250820081217,0.20776453540344794,0.20763480445457944,0.20757800122440678,0.20826777644596,0.2089611089280929,0.20920725800458095,0.20901268547049662,0.20934037428035532,0.2100156580643809,0.21001037876611844,0.21066894357811985
mean,0.21517592931218635,0.24830754291870563,0.26488440272137587,0.2647414894202742,0.2654564577237117,0.2534472452904574,0.27587528868179084,0.2781546363060796,0.2854906973107821,0.2767512624417577,0.28460180510878214,0.2922394437377646,0.2915646160067537,0.2891590213942137,0.29047376746066755,0.29803717392201995,0.2960967370303888,0.29182938290249055,0.294913694120269,0.2889039132004933,0.1794062455716979,0.1892681804792247,0.19716541269835955,0.20096182683709213,0.20635873795536563,0.2047885392102268,0.20535730247688033,0.20628220711048365,0.20827351136827837,0.2081397215456571,0.20808236168875408,0.2087708079391415,0.20946338004629333,0.2097097742411613,0.20951261959475062,0.20984088176619653,0.21051563149307187,0.21051000685022375,0.2111688886132348
upper,0.21567010490665942,0.24896132521871847,0.2657231292275751,0.2657400967950102,0.2665783643143091,0.25474745347523886,0.2772711025051657,0.2796327589581495,0.28699395701847064,0.27838971158487985,0.28633520508630617,0.2939708162842146,0.2934020547662187,0.2911009029219417,0.2924271058917676,0.3000742279433923,0.2981509911399656,0.2940218494399441,0.29712019076973245,0.29121366740101085,0.18009025625068822,0.18983531192931716,0.19770679599103028,0.20149148949222934,0.20687930258608087,0.20530107036601392,0.2058658936116802,0.20679190602015513,0.2087824873331088,0.20864463863673477,0.20858672215310137,0.20927383943232297,0.20996565116449378,0.21021229047774165,0.21001255371900462,0.21034138925203774,0.21101560492176283,0.21100963493432906,0.21166883364834974
