curve,all_pairs,k=2|intra_community,k=3|intra_community,k=4|intra_community,k=5|intra_community,k=6|intra_community,k=7|intra_community,k=8|intra_community,k=9|intra_community,k=10|intra_community,k=11|intra_community,k=12|intra_community,k=13|intra_community,k=14|intra_community,k=15|intra_community,k=16|intra_community,k=17|intra_community,k=18|intra_community,k=19|intra_community,k=20|intra_community,k=2|inter_community,k=3|inter_community,k=4|inter_community,k=5|inter_community,k=6|inter_community,k=7|inter_community,k=8|inter_community,k=9|inter_community,k=10|inter_community,k=11|inter_community,k=12|inter_community,k=13|inter_community,k=14|inter_community,k=15|inter_community,k=16|inter_community,k=17|inter_community,k=18|inter_community,k=19|inter_community,k=20|inter_community
lower,0.060006444245986265,0.054883818460347636,0.052563357476893814,0.05084461739600585,0.04745164005957137,0.04634474664182264,0.04486058571184676,0.042956965621720494,0.04041971099174992,0.039364733623070594,0.038071782275951364,0.03940317037765341,0.04142192228691734,0.03724762681438504,0.03420804642872026,0.03771396702582842,0.03576570324195478,0.033197439906068604,0.034583251391506364,0.034046358699274096,0.06473488678920616,0.06319425948132916,0.06268746662566167,0.0627716271887427,0.06251868929704066,0.06230762011623112,0.06241696131823803,0.06244275169046399,0.06247487454895427,0.0624862928488425,0.06192178897462229,0.06173424131330959,0.061876210244439664,0.06241044766867966,0.06154618226368963,0.061777349150894376,0.06203818389787851,0.061609007642844764,0.061651958084411075
mean,0.060692351293936804,0.05590581618718075,0.0540038484696832,0.05246737256040203,0.04920821090014192,0.04834413520321435,0.04695240875678561,0.0451659738183655,0.04270529499307199,0.04166479143578142,0.04032595971737605,0.04188313369005234,0.04389382399974206,0.03988018285643572,0.036579006643763595,0.04052937859773627,0.038276248451112924,0.03571995033215594,0.03735944509867398,0.03703724937871518,0.0655882929174187,0.06390238525808527,0.06339696141802707,0.06347272212611872,0.06320228780727875,0.062994426098974,0.06309271102107993,0.06311368579597629,0.06314360581647978,0.06315592367590203,0.06260019352756042,0.06241930269801289,0.06254943709297535,0.06307225309367456,0.062224492076322864,0.06245449466183703,0.06270477921027079,0.06228355129397584,0.06232078222288322
upper,0.06137825834188734,0.05692781391401386,0.05544433946247259,0.05409012772479821,0.05096478174071247,0.05034352376460606,0.04904423180172446,0.0473749820150105,0.04499087899439406,0.04396484924849224,0.042580137158800734,0.044363097002451266,0.04636572571256678,0.042512738898486405,0.03894996685880693,0.04334479016964412,0.04078679366027107,0.03824246075824328,0.04013563880584159,0.04002814005815626,0.06644169904563124,0.06461051103484138,0.06410645621039247,0.06417381706349475,0.06388588631751685,0.06368123208171689,0.06376846072392181,0.06378461990148858,0.06381233708400529,0.06382555450296157,0.06327859808049856,0.0631043640827162,0.06322266394151103,0.06373405851866946,0.0629028018889561,0.06313164017277968,0.06337137452266307,0.06295809494510692,0.06298960636135535
